"source_file","original_name","standardized_name"
"H224.xlsx","TOTSTL20","TOTSTL"
"H224.xlsx","TOTWCP20","TOTWCP"
"H224.xlsx","TOTOSR20","TOTOSR"
"H224.xlsx","TOTPTR20","TOTPTR"
"H224.xlsx","TOTOTH20","TOTOTH"
"H224.xlsx","OBTOTV20","OBTOTV"
"H224.xlsx","OBVTCH20","OBVTCH"
"H224.xlsx","OBVEXP20","OBVEXP"
"H224.xlsx","OBVSLF20","OBVSLF"
"H224.xlsx","OBVMCR20","OBVMCR"
"H224.xlsx","OBVMCD20","OBVMCD"
"H224.xlsx","OBVPRV20","OBVPRV"
"H224.xlsx","OBVVA20","OBVVA"
"H224.xlsx","OBVTRI20","OBVTRI"
"H224.xlsx","OBVOFD20","OBVOFD"
"H224.xlsx","OBVSTL20","OBVSTL"
"H224.xlsx","OBVWCP20","OBVWCP"
"H224.xlsx","OBVOSR20","OBVOSR"
"H224.xlsx","OBVPTR20","OBVPTR"
"H224.xlsx","OBVOTH20","OBVOTH"
"H224.xlsx","OBDRV20","OBDRV"
"H224.xlsx","OBDTCH20","OBDTCH"
"H224.xlsx","OBDEXP20","OBDEXP"
"H224.xlsx","OBDSLF20","OBDSLF"
"H224.xlsx","OBDMCR20","OBDMCR"
"H224.xlsx","OBDMCD20","OBDMCD"
"H224.xlsx","OBDPRV20","OBDPRV"
"H224.xlsx","OBDVA20","OBDVA"
"H224.xlsx","OBDTRI20","OBDTRI"
"H224.xlsx","OBDOFD20","OBDOFD"
"H224.xlsx","OBDSTL20","OBDSTL"
"H224.xlsx","OBDWCP20","OBDWCP"
"H224.xlsx","OBDOSR20","OBDOSR"
"H224.xlsx","OBDPTR20","OBDPTR"
"H224.xlsx","OBDOTH20","OBDOTH"
"H224.xlsx","OPTOTV20","OPTOTV"
"H224.xlsx","OPTTCH20","OPTTCH"
"H224.xlsx","OPTEXP20","OPTEXP"
"H224.xlsx","OPTSLF20","OPTSLF"
"H224.xlsx","OPTMCR20","OPTMCR"
"H224.xlsx","OPTMCD20","OPTMCD"
"H224.xlsx","OPTPRV20","OPTPRV"
"H224.xlsx","OPTVA20","OPTVA"
"H224.xlsx","OPTTRI20","OPTTRI"
"H224.xlsx","OPTOFD20","OPTOFD"
"H224.xlsx","OPTSTL20","OPTSTL"
"H224.xlsx","OPTWCP20","OPTWCP"
"H224.xlsx","OPTOSR20","OPTOSR"
"H224.xlsx","OPTPTR20","OPTPTR"
"H224.xlsx","OPTOTH20","OPTOTH"
"H224.xlsx","OPFTCH20","OPFTCH"
"H224.xlsx","OPFEXP20","OPFEXP"
"H224.xlsx","OPFSLF20","OPFSLF"
"H224.xlsx","OPFMCR20","OPFMCR"
"H224.xlsx","OPFMCD20","OPFMCD"
"H224.xlsx","OPFPRV20","OPFPRV"
"H224.xlsx","OPFVA20","OPFVA"
"H224.xlsx","OPFTRI20","OPFTRI"
"H224.xlsx","OPFOFD20","OPFOFD"
"H224.xlsx","OPFSTL20","OPFSTL"
"H224.xlsx","OPFWCP20","OPFWCP"
"H224.xlsx","OPFOSR20","OPFOSR"
"H224.xlsx","OPFPTR20","OPFPTR"
"H224.xlsx","OPFOTH20","OPFOTH"
"H224.xlsx","OPDEXP20","OPDEXP"
"H224.xlsx","OPDTCH20","OPDTCH"
"H224.xlsx","OPDSLF20","OPDSLF"
"H224.xlsx","OPDMCR20","OPDMCR"
"H224.xlsx","OPDMCD20","OPDMCD"
"H224.xlsx","OPDPRV20","OPDPRV"
"H224.xlsx","OPDVA20","OPDVA"
"H224.xlsx","OPDTRI20","OPDTRI"
"H224.xlsx","OPDOFD20","OPDOFD"
"H224.xlsx","OPDSTL20","OPDSTL"
"H224.xlsx","OPDWCP20","OPDWCP"
"H224.xlsx","OPDOSR20","OPDOSR"
"H224.xlsx","OPDPTR20","OPDPTR"
"H224.xlsx","OPDOTH20","OPDOTH"
"H224.xlsx","OPDRV20","OPDRV"
"H224.xlsx","OPVTCH20","OPVTCH"
"H224.xlsx","OPVEXP20","OPVEXP"
"H224.xlsx","OPVSLF20","OPVSLF"
"H224.xlsx","OPVMCR20","OPVMCR"
"H224.xlsx","OPVMCD20","OPVMCD"
"H224.xlsx","OPVPRV20","OPVPRV"
"H224.xlsx","OPVVA20","OPVVA"
"H224.xlsx","OPVTRI20","OPVTRI"
"H224.xlsx","OPVOFD20","OPVOFD"
"H224.xlsx","OPVSTL20","OPVSTL"
"H224.xlsx","OPVWCP20","OPVWCP"
"H224.xlsx","OPVOSR20","OPVOSR"
"H224.xlsx","OPVPTR20","OPVPTR"
"H224.xlsx","OPVOTH20","OPVOTH"
"H224.xlsx","OPSEXP20","OPSEXP"
"H224.xlsx","OPSTCH20","OPSTCH"
"H224.xlsx","OPSSLF20","OPSSLF"
"H224.xlsx","OPSMCR20","OPSMCR"
"H224.xlsx","OPSMCD20","OPSMCD"
"H224.xlsx","OPSPRV20","OPSPRV"
"H224.xlsx","OPSVA20","OPSVA"
"H224.xlsx","OPSTRI20","OPSTRI"
"H224.xlsx","OPSOFD20","OPSOFD"
"H224.xlsx","OPSSTL20","OPSSTL"
"H224.xlsx","OPSWCP20","OPSWCP"
"H224.xlsx","OPSOSR20","OPSOSR"
"H224.xlsx","OPSPTR20","OPSPTR"
"H224.xlsx","OPSOTH20","OPSOTH"
"H224.xlsx","ERTOT20","ERTOT"
"H224.xlsx","ERTTCH20","ERTTCH"
"H224.xlsx","ERTEXP20","ERTEXP"
"H224.xlsx","ERTSLF20","ERTSLF"
"H224.xlsx","ERTMCR20","ERTMCR"
"H224.xlsx","ERTMCD20","ERTMCD"
"H224.xlsx","ERTPRV20","ERTPRV"
"H224.xlsx","ERTVA20","ERTVA"
"H224.xlsx","ERTTRI20","ERTTRI"
"H224.xlsx","ERTOFD20","ERTOFD"
"H224.xlsx","ERTSTL20","ERTSTL"
"H224.xlsx","ERTWCP20","ERTWCP"
"H224.xlsx","ERTOSR20","ERTOSR"
"H224.xlsx","ERTPTR20","ERTPTR"
"H224.xlsx","ERTOTH20","ERTOTH"
"H224.xlsx","ERFTCH20","ERFTCH"
"H224.xlsx","ERFEXP20","ERFEXP"
"H224.xlsx","ERFSLF20","ERFSLF"
"H224.xlsx","ERFMCR20","ERFMCR"
"H224.xlsx","ERFMCD20","ERFMCD"
"H224.xlsx","ERFPRV20","ERFPRV"
"H224.xlsx","ERFVA20","ERFVA"
"H224.xlsx","ERFTRI20","ERFTRI"
"H224.xlsx","ERFOFD20","ERFOFD"
"H224.xlsx","ERFSTL20","ERFSTL"
"H224.xlsx","ERFWCP20","ERFWCP"
"H224.xlsx","ERFOSR20","ERFOSR"
"H224.xlsx","ERFPTR20","ERFPTR"
"H224.xlsx","ERFOTH20","ERFOTH"
"H224.xlsx","ERDEXP20","ERDEXP"
"H224.xlsx","ERDTCH20","ERDTCH"
"H224.xlsx","ERDSLF20","ERDSLF"
"H224.xlsx","ERDMCR20","ERDMCR"
"H224.xlsx","ERDMCD20","ERDMCD"
"H224.xlsx","ERDPRV20","ERDPRV"
"H224.xlsx","ERDVA20","ERDVA"
"H224.xlsx","ERDTRI20","ERDTRI"
"H224.xlsx","ERDOFD20","ERDOFD"
"H224.xlsx","ERDSTL20","ERDSTL"
"H224.xlsx","ERDWCP20","ERDWCP"
"H224.xlsx","ERDOSR20","ERDOSR"
"H224.xlsx","ERDPTR20","ERDPTR"
"H224.xlsx","ERDOTH20","ERDOTH"
"H224.xlsx","IPDIS20","IPDIS"
"H224.xlsx","IPTEXP20","IPTEXP"
"H224.xlsx","IPTTCH20","IPTTCH"
"H224.xlsx","IPTSLF20","IPTSLF"
"H224.xlsx","IPTMCR20","IPTMCR"
"H224.xlsx","IPTMCD20","IPTMCD"
"H224.xlsx","IPTPRV20","IPTPRV"
"H224.xlsx","IPTVA20","IPTVA"
"H224.xlsx","IPTTRI20","IPTTRI"
"H224.xlsx","IPTOFD20","IPTOFD"
"H224.xlsx","IPTSTL20","IPTSTL"
"H224.xlsx","IPTWCP20","IPTWCP"
"H224.xlsx","IPTOSR20","IPTOSR"
"H224.xlsx","IPTPTR20","IPTPTR"
"H224.xlsx","IPTOTH20","IPTOTH"
"H224.xlsx","IPFEXP20","IPFEXP"
"H224.xlsx","IPFTCH20","IPFTCH"
"H224.xlsx","IPFSLF20","IPFSLF"
"H224.xlsx","IPFMCR20","IPFMCR"
"H224.xlsx","IPFMCD20","IPFMCD"
"H224.xlsx","IPFPRV20","IPFPRV"
"H224.xlsx","IPFVA20","IPFVA"
"H224.xlsx","IPFTRI20","IPFTRI"
"H224.xlsx","IPFOFD20","IPFOFD"
"H224.xlsx","IPFSTL20","IPFSTL"
"H224.xlsx","IPFWCP20","IPFWCP"
"H224.xlsx","IPFOSR20","IPFOSR"
"H224.xlsx","IPFPTR20","IPFPTR"
"H224.xlsx","IPFOTH20","IPFOTH"
"H224.xlsx","IPDEXP20","IPDEXP"
"H224.xlsx","IPDTCH20","IPDTCH"
"H224.xlsx","IPDSLF20","IPDSLF"
"H224.xlsx","IPDMCR20","IPDMCR"
"H224.xlsx","IPDMCD20","IPDMCD"
"H224.xlsx","IPDPRV20","IPDPRV"
"H224.xlsx","IPDVA20","IPDVA"
"H224.xlsx","IPDTRI20","IPDTRI"
"H224.xlsx","IPDOFD20","IPDOFD"
"H224.xlsx","IPDSTL20","IPDSTL"
"H224.xlsx","IPDWCP20","IPDWCP"
"H224.xlsx","IPDOSR20","IPDOSR"
"H224.xlsx","IPDPTR20","IPDPTR"
"H224.xlsx","IPDOTH20","IPDOTH"
"H224.xlsx","IPNGTD20","IPNGTD"
"H224.xlsx","DVTOT20","DVTOT"
"H224.xlsx","DVTTCH20","DVTTCH"
"H224.xlsx","DVTEXP20","DVTEXP"
"H224.xlsx","DVTSLF20","DVTSLF"
"H224.xlsx","DVTMCR20","DVTMCR"
"H224.xlsx","DVTMCD20","DVTMCD"
"H224.xlsx","DVTPRV20","DVTPRV"
"H224.xlsx","DVTVA20","DVTVA"
"H224.xlsx","DVTTRI20","DVTTRI"
"H224.xlsx","DVTOFD20","DVTOFD"
"H224.xlsx","DVTSTL20","DVTSTL"
"H224.xlsx","DVTWCP20","DVTWCP"
"H224.xlsx","DVTOSR20","DVTOSR"
"H224.xlsx","DVTPTR20","DVTPTR"
"H224.xlsx","DVTOTH20","DVTOTH"
"H224.xlsx","HHTOTD20","HHTOTD"
"H224.xlsx","HHAGD20","HHAGD"
"H224.xlsx","HHATCH20","HHATCH"
"H224.xlsx","HHAEXP20","HHAEXP"
"H224.xlsx","HHASLF20","HHASLF"
"H224.xlsx","HHAMCR20","HHAMCR"
"H224.xlsx","HHAMCD20","HHAMCD"
"H224.xlsx","HHAPRV20","HHAPRV"
"H224.xlsx","HHAVA20","HHAVA"
"H224.xlsx","HHATRI20","HHATRI"
"H224.xlsx","HHAOFD20","HHAOFD"
"H224.xlsx","HHASTL20","HHASTL"
"H224.xlsx","HHAWCP20","HHAWCP"
"H224.xlsx","HHAOSR20","HHAOSR"
"H224.xlsx","HHAPTR20","HHAPTR"
"H224.xlsx","HHAOTH20","HHAOTH"
"H224.xlsx","HHINDD20","HHINDD"
"H224.xlsx","HHNTCH20","HHNTCH"
"H224.xlsx","HHNEXP20","HHNEXP"
"H224.xlsx","HHNSLF20","HHNSLF"
"H224.xlsx","HHNMCD20","HHNMCD"
"H224.xlsx","HHNMCR20","HHNMCR"
"H224.xlsx","HHNPRV20","HHNPRV"
"H224.xlsx","HHNVA20","HHNVA"
"H224.xlsx","HHNTRI20","HHNTRI"
"H224.xlsx","HHNOFD20","HHNOFD"
"H224.xlsx","HHNSTL20","HHNSTL"
"H224.xlsx","HHNWCP20","HHNWCP"
"H224.xlsx","HHNOSR20","HHNOSR"
"H224.xlsx","HHNPTR20","HHNPTR"
"H224.xlsx","HHNOTH20","HHNOTH"
"H224.xlsx","HHINFD20","HHINFD"
"H224.xlsx","VISEXP20","VISEXP"
"H224.xlsx","VISTCH20","VISTCH"
"H224.xlsx","VISSLF20","VISSLF"
"H224.xlsx","VISMCR20","VISMCR"
"H224.xlsx","VISMCD20","VISMCD"
"H224.xlsx","VISPRV20","VISPRV"
"H224.xlsx","VISVA20","VISVA"
"H224.xlsx","VISTRI20","VISTRI"
"H224.xlsx","VISOFD20","VISOFD"
"H224.xlsx","VISSTL20","VISSTL"
"H224.xlsx","VISWCP20","VISWCP"
"H224.xlsx","VISOSR20","VISOSR"
"H224.xlsx","VISPTR20","VISPTR"
"H224.xlsx","VISOTH20","VISOTH"
"H224.xlsx","OTHTCH20","OTHTCH"
"H224.xlsx","OTHEXP20","OTHEXP"
"H224.xlsx","OTHSLF20","OTHSLF"
"H224.xlsx","OTHMCR20","OTHMCR"
"H224.xlsx","OTHMCD20","OTHMCD"
"H224.xlsx","OTHPRV20","OTHPRV"
"H224.xlsx","OTHVA20","OTHVA"
"H224.xlsx","OTHTRI20","OTHTRI"
"H224.xlsx","OTHOFD20","OTHOFD"
"H224.xlsx","OTHSTL20","OTHSTL"
"H224.xlsx","OTHWCP20","OTHWCP"
"H224.xlsx","OTHOSR20","OTHOSR"
"H224.xlsx","OTHPTR20","OTHPTR"
"H224.xlsx","OTHOTH20","OTHOTH"
"H224.xlsx","RXTOT20","RXTOT"
"H224.xlsx","RXEXP20","RXEXP"
"H224.xlsx","RXSLF20","RXSLF"
"H224.xlsx","RXMCR20","RXMCR"
"H224.xlsx","RXMCD20","RXMCD"
"H224.xlsx","RXPRV20","RXPRV"
"H224.xlsx","RXVA20","RXVA"
"H224.xlsx","RXTRI20","RXTRI"
"H224.xlsx","RXOFD20","RXOFD"
"H224.xlsx","RXSTL20","RXSTL"
"H224.xlsx","RXWCP20","RXWCP"
"H224.xlsx","RXOSR20","RXOSR"
"H224.xlsx","RXPTR20","RXPTR"
"H224.xlsx","RXOTH20","RXOTH"
"H224.xlsx","PERWT20F","PERWTF"
"H224.xlsx","FAMWT20F","FAMWTF"
"H224.xlsx","FAMWT20C","FAMWTC"
"H224.xlsx","SAQWT20F","SAQWTF"
"H224.xlsx","DIABW20F","DIABWF"
"h233.xlsx","FAMID21","FAMID"
"h233.xlsx","RULETR21","RULETR"
"h233.xlsx","RUSIZE21","RUSIZE"
"h233.xlsx","RUCLAS21","RUCLAS"
"h233.xlsx","FAMSZE21","FAMSZE"
"h233.xlsx","REGION21","REGION"
"h233.xlsx","REFPRS21","REFPRS"
"h233.xlsx","RESP21","RESP"
"h233.xlsx","PROXY21","PROXY"
"h233.xlsx","ENDRFM21","ENDRFM"
"h233.xlsx","ENDRFY21","ENDRFY"
"h233.xlsx","INSCOP21","INSCOP"
"h233.xlsx","ELGRND21","ELGRND"
"h233.xlsx","AGE21X","AGEX"
"h233.xlsx","MARRY21X","MARRYX"
"h233.xlsx","SPOUID21","SPOUID"
"h233.xlsx","SPOUIN21","SPOUIN"
"h233.xlsx","FTSTU21X","FTSTUX"
"h233.xlsx","REFRL21X","REFRLX"
"h233.xlsx","ANYLMI21","ANYLMI"
"h233.xlsx","DDNWRK21","DDNWRK"
"h233.xlsx","OTHDYS21","OTHDYS"
"h233.xlsx","OTHNDD21","OTHNDD"
"h233.xlsx","FILEDR21","FILEDR"
"h233.xlsx","WILFIL21","WILFIL"
"h233.xlsx","FLSTAT21","FLSTAT"
"h233.xlsx","FILER21","FILER"
"h233.xlsx","JTINRU21","JTINRU"
"h233.xlsx","JNTPID21","JNTPID"
"h233.xlsx","TAXFRM21","TAXFRM"
"h233.xlsx","FOODST21","FOODST"
"h233.xlsx","FOODMN21","FOODMN"
"h233.xlsx","FOODVL21","FOODVL"
"h233.xlsx","TTLP21X","TTLPX"
"h233.xlsx","FAMINC21","FAMINC"
"h233.xlsx","POVCAT21","POVCAT"
"h233.xlsx","POVLEV21","POVLEV"
"h233.xlsx","WAGEP21X","WAGEPX"
"h233.xlsx","WAGIMP21","WAGIMP"
"h233.xlsx","BUSNP21X","BUSNPX"
"h233.xlsx","BUSIMP21","BUSIMP"
"h233.xlsx","UNEMP21X","UNEMPX"
"h233.xlsx","UNEIMP21","UNEIMP"
"h233.xlsx","WCMPP21X","WCMPPX"
"h233.xlsx","WCPIMP21","WCPIMP"
"h233.xlsx","INTRP21X","INTRPX"
"h233.xlsx","INTIMP21","INTIMP"
"h233.xlsx","DIVDP21X","DIVDPX"
"h233.xlsx","DIVIMP21","DIVIMP"
"h233.xlsx","SALEP21X","SALEPX"
"h233.xlsx","SALIMP21","SALIMP"
"h233.xlsx","PENSP21X","PENSPX"
"h233.xlsx","PENIMP21","PENIMP"
"h233.xlsx","SSECP21X","SSECPX"
"h233.xlsx","SSCIMP21","SSCIMP"
"h233.xlsx","TRSTP21X","TRSTPX"
"h233.xlsx","TRTIMP21","TRTIMP"
"h233.xlsx","VETSP21X","VETSPX"
"h233.xlsx","VETIMP21","VETIMP"
"h233.xlsx","IRASP21X","IRASPX"
"h233.xlsx","IRAIMP21","IRAIMP"
"h233.xlsx","ALIMP21X","ALIMPX"
"h233.xlsx","ALIIMP21","ALIIMP"
"h233.xlsx","CHLDP21X","CHLDPX"
"h233.xlsx","CHLIMP21","CHLIMP"
"h233.xlsx","CASHP21X","CASHPX"
"h233.xlsx","CSHIMP21","CSHIMP"
"h233.xlsx","SSIP21X","SSIPX"
"h233.xlsx","SSIIMP21","SSIIMP"
"h233.xlsx","PUBP21X","PUBPX"
"h233.xlsx","PUBIMP21","PUBIMP"
"h233.xlsx","OTHRP21X","OTHRPX"
"h233.xlsx","OTHIMP21","OTHIMP"
"h233.xlsx","TRIJA21X","TRIJAX"
"h233.xlsx","TRIFE21X","TRIFEX"
"h233.xlsx","TRIMA21X","TRIMAX"
"h233.xlsx","TRIAP21X","TRIAPX"
"h233.xlsx","TRIMY21X","TRIMYX"
"h233.xlsx","TRIJU21X","TRIJUX"
"h233.xlsx","TRIJL21X","TRIJLX"
"h233.xlsx","TRIAU21X","TRIAUX"
"h233.xlsx","TRISE21X","TRISEX"
"h233.xlsx","TRIOC21X","TRIOCX"
"h233.xlsx","TRINO21X","TRINOX"
"h233.xlsx","TRIDE21X","TRIDEX"
"h233.xlsx","MCRJA21","MCRJA"
"h233.xlsx","MCRFE21","MCRFE"
"h233.xlsx","MCRMA21","MCRMA"
"h233.xlsx","MCRAP21","MCRAP"
"h233.xlsx","MCRMY21","MCRMY"
"h233.xlsx","MCRJU21","MCRJU"
"h233.xlsx","MCRJL21","MCRJL"
"h233.xlsx","MCRAU21","MCRAU"
"h233.xlsx","MCRSE21","MCRSE"
"h233.xlsx","MCROC21","MCROC"
"h233.xlsx","MCRNO21","MCRNO"
"h233.xlsx","MCRDE21","MCRDE"
"h233.xlsx","MCRJA21X","MCRJAX"
"h233.xlsx","MCRFE21X","MCRFEX"
"h233.xlsx","MCRMA21X","MCRMAX"
"h233.xlsx","MCRAP21X","MCRAPX"
"h233.xlsx","MCRMY21X","MCRMYX"
"h233.xlsx","MCRJU21X","MCRJUX"
"h233.xlsx","MCRJL21X","MCRJLX"
"h233.xlsx","MCRAU21X","MCRAUX"
"h233.xlsx","MCRSE21X","MCRSEX"
"h233.xlsx","MCROC21X","MCROCX"
"h233.xlsx","MCRNO21X","MCRNOX"
"h233.xlsx","MCRDE21X","MCRDEX"
"h233.xlsx","MCDJA21","MCDJA"
"h233.xlsx","MCDFE21","MCDFE"
"h233.xlsx","MCDMA21","MCDMA"
"h233.xlsx","MCDAP21","MCDAP"
"h233.xlsx","MCDMY21","MCDMY"
"h233.xlsx","MCDJU21","MCDJU"
"h233.xlsx","MCDJL21","MCDJL"
"h233.xlsx","MCDAU21","MCDAU"
"h233.xlsx","MCDSE21","MCDSE"
"h233.xlsx","MCDOC21","MCDOC"
"h233.xlsx","MCDNO21","MCDNO"
"h233.xlsx","MCDDE21","MCDDE"
"h233.xlsx","MCDJA21X","MCDJAX"
"h233.xlsx","MCDFE21X","MCDFEX"
"h233.xlsx","MCDMA21X","MCDMAX"
"h233.xlsx","MCDAP21X","MCDAPX"
"h233.xlsx","MCDMY21X","MCDMYX"
"h233.xlsx","MCDJU21X","MCDJUX"
"h233.xlsx","MCDJL21X","MCDJLX"
"h233.xlsx","MCDAU21X","MCDAUX"
"h233.xlsx","MCDSE21X","MCDSEX"
"h233.xlsx","MCDOC21X","MCDOCX"
"h233.xlsx","MCDNO21X","MCDNOX"
"h233.xlsx","MCDDE21X","MCDDEX"
"h233.xlsx","GVAJA21","GVAJA"
"h233.xlsx","GVAFE21","GVAFE"
"h233.xlsx","GVAMA21","GVAMA"
"h233.xlsx","GVAAP21","GVAAP"
"h233.xlsx","GVAMY21","GVAMY"
"h233.xlsx","GVAJU21","GVAJU"
"h233.xlsx","GVAJL21","GVAJL"
"h233.xlsx","GVAAU21","GVAAU"
"h233.xlsx","GVASE21","GVASE"
"h233.xlsx","GVAOC21","GVAOC"
"h233.xlsx","GVANO21","GVANO"
"h233.xlsx","GVADE21","GVADE"
"h233.xlsx","GVBJA21","GVBJA"
"h233.xlsx","GVBFE21","GVBFE"
"h233.xlsx","GVBMA21","GVBMA"
"h233.xlsx","GVBAP21","GVBAP"
"h233.xlsx","GVBMY21","GVBMY"
"h233.xlsx","GVBJU21","GVBJU"
"h233.xlsx","GVBJL21","GVBJL"
"h233.xlsx","GVBAU21","GVBAU"
"h233.xlsx","GVBSE21","GVBSE"
"h233.xlsx","GVBOC21","GVBOC"
"h233.xlsx","GVBNO21","GVBNO"
"h233.xlsx","GVBDE21","GVBDE"
"h233.xlsx","GVCJA21","GVCJA"
"h233.xlsx","GVCFE21","GVCFE"
"h233.xlsx","GVCMA21","GVCMA"
"h233.xlsx","GVCAP21","GVCAP"
"h233.xlsx","GVCMY21","GVCMY"
"h233.xlsx","GVCJU21","GVCJU"
"h233.xlsx","GVCJL21","GVCJL"
"h233.xlsx","GVCAU21","GVCAU"
"h233.xlsx","GVCSE21","GVCSE"
"h233.xlsx","GVCOC21","GVCOC"
"h233.xlsx","GVCNO21","GVCNO"
"h233.xlsx","GVCDE21","GVCDE"
"h233.xlsx","VAPJA21","VAPJA"
"h233.xlsx","VAPFE21","VAPFE"
"h233.xlsx","VAPMA21","VAPMA"
"h233.xlsx","VAPAP21","VAPAP"
"h233.xlsx","VAPMY21","VAPMY"
"h233.xlsx","VAPJU21","VAPJU"
"h233.xlsx","VAPJL21","VAPJL"
"h233.xlsx","VAPAU21","VAPAU"
"h233.xlsx","VAPSE21","VAPSE"
"h233.xlsx","VAPOC21","VAPOC"
"h233.xlsx","VAPNO21","VAPNO"
"h233.xlsx","VAPDE21","VAPDE"
"h233.xlsx","IHSJA21","IHSJA"
"h233.xlsx","IHSFE21","IHSFE"
"h233.xlsx","IHSMA21","IHSMA"
"h233.xlsx","IHSAP21","IHSAP"
"h233.xlsx","IHSMY21","IHSMY"
"h233.xlsx","IHSJU21","IHSJU"
"h233.xlsx","IHSJL21","IHSJL"
"h233.xlsx","IHSAU21","IHSAU"
"h233.xlsx","IHSSE21","IHSSE"
"h233.xlsx","IHSOC21","IHSOC"
"h233.xlsx","IHSNO21","IHSNO"
"h233.xlsx","IHSDE21","IHSDE"
"h233.xlsx","PUBJA21X","PUBJAX"
"h233.xlsx","PUBFE21X","PUBFEX"
"h233.xlsx","PUBMA21X","PUBMAX"
"h233.xlsx","PUBAP21X","PUBAPX"
"h233.xlsx","PUBMY21X","PUBMYX"
"h233.xlsx","PUBJU21X","PUBJUX"
"h233.xlsx","PUBJL21X","PUBJLX"
"h233.xlsx","PUBAU21X","PUBAUX"
"h233.xlsx","PUBSE21X","PUBSEX"
"h233.xlsx","PUBOC21X","PUBOCX"
"h233.xlsx","PUBNO21X","PUBNOX"
"h233.xlsx","PUBDE21X","PUBDEX"
"h233.xlsx","PEGJA21","PEGJA"
"h233.xlsx","PEGFE21","PEGFE"
"h233.xlsx","PEGMA21","PEGMA"
"h233.xlsx","PEGAP21","PEGAP"
"h233.xlsx","PEGMY21","PEGMY"
"h233.xlsx","PEGJU21","PEGJU"
"h233.xlsx","PEGJL21","PEGJL"
"h233.xlsx","PEGAU21","PEGAU"
"h233.xlsx","PEGSE21","PEGSE"
"h233.xlsx","PEGOC21","PEGOC"
"h233.xlsx","PEGNO21","PEGNO"
"h233.xlsx","PEGDE21","PEGDE"
"h233.xlsx","PDKJA21","PDKJA"
"h233.xlsx","PDKFE21","PDKFE"
"h233.xlsx","PDKMA21","PDKMA"
"h233.xlsx","PDKAP21","PDKAP"
"h233.xlsx","PDKMY21","PDKMY"
"h233.xlsx","PDKJU21","PDKJU"
"h233.xlsx","PDKJL21","PDKJL"
"h233.xlsx","PDKAU21","PDKAU"
"h233.xlsx","PDKSE21","PDKSE"
"h233.xlsx","PDKOC21","PDKOC"
"h233.xlsx","PDKNO21","PDKNO"
"h233.xlsx","PDKDE21","PDKDE"
"h233.xlsx","PNGJA21","PNGJA"
"h233.xlsx","PNGFE21","PNGFE"
"h233.xlsx","PNGMA21","PNGMA"
"h233.xlsx","PNGAP21","PNGAP"
"h233.xlsx","PNGMY21","PNGMY"
"h233.xlsx","PNGJU21","PNGJU"
"h233.xlsx","PNGJL21","PNGJL"
"h233.xlsx","PNGAU21","PNGAU"
"h233.xlsx","PNGSE21","PNGSE"
"h233.xlsx","PNGOC21","PNGOC"
"h233.xlsx","PNGNO21","PNGNO"
"h233.xlsx","PNGDE21","PNGDE"
"h233.xlsx","POGJA21","POGJA"
"h233.xlsx","POGFE21","POGFE"
"h233.xlsx","POGMA21","POGMA"
"h233.xlsx","POGAP21","POGAP"
"h233.xlsx","POGMY21","POGMY"
"h233.xlsx","POGJU21","POGJU"
"h233.xlsx","POGJL21","POGJL"
"h233.xlsx","POGAU21","POGAU"
"h233.xlsx","POGSE21","POGSE"
"h233.xlsx","POGOC21","POGOC"
"h233.xlsx","POGNO21","POGNO"
"h233.xlsx","POGDE21","POGDE"
"h233.xlsx","POEJA21","POEJA"
"h233.xlsx","POEFE21","POEFE"
"h233.xlsx","POEMA21","POEMA"
"h233.xlsx","POEAP21","POEAP"
"h233.xlsx","POEMY21","POEMY"
"h233.xlsx","POEJU21","POEJU"
"h233.xlsx","POEJL21","POEJL"
"h233.xlsx","POEAU21","POEAU"
"h233.xlsx","POESE21","POESE"
"h233.xlsx","POEOC21","POEOC"
"h233.xlsx","POENO21","POENO"
"h233.xlsx","POEDE21","POEDE"
"h233.xlsx","PNEJA21","PNEJA"
"h233.xlsx","PNEFE21","PNEFE"
"h233.xlsx","PNEMA21","PNEMA"
"h233.xlsx","PNEAP21","PNEAP"
"h233.xlsx","PNEMY21","PNEMY"
"h233.xlsx","PNEJU21","PNEJU"
"h233.xlsx","PNEJL21","PNEJL"
"h233.xlsx","PNEAU21","PNEAU"
"h233.xlsx","PNESE21","PNESE"
"h233.xlsx","PNEOC21","PNEOC"
"h233.xlsx","PNENO21","PNENO"
"h233.xlsx","PNEDE21","PNEDE"
"h233.xlsx","PRXJA21","PRXJA"
"h233.xlsx","PRXFE21","PRXFE"
"h233.xlsx","PRXMA21","PRXMA"
"h233.xlsx","PRXAP21","PRXAP"
"h233.xlsx","PRXMY21","PRXMY"
"h233.xlsx","PRXJU21","PRXJU"
"h233.xlsx","PRXJL21","PRXJL"
"h233.xlsx","PRXAU21","PRXAU"
"h233.xlsx","PRXSE21","PRXSE"
"h233.xlsx","PRXOC21","PRXOC"
"h233.xlsx","PRXNO21","PRXNO"
"h233.xlsx","PRXDE21","PRXDE"
"h233.xlsx","PRIJA21","PRIJA"
"h233.xlsx","PRIFE21","PRIFE"
"h233.xlsx","PRIMA21","PRIMA"
"h233.xlsx","PRIAP21","PRIAP"
"h233.xlsx","PRIMY21","PRIMY"
"h233.xlsx","PRIJU21","PRIJU"
"h233.xlsx","PRIJL21","PRIJL"
